symbol	phylostratum	taxon_name
TAS2R20	8	Mammalia
TAS2R50	7	Vertebrata
TAS2R60	8	Mammalia
FXYD4	7	Vertebrata
DEFA1	8	Mammalia
DEFA3	8	Mammalia
GNG2	7	Vertebrata
MINAR2	7	Vertebrata
AP3S2	4	Eukaryota
GPX6	6	Eumetazoa
SELENOV	8	Mammalia
ZNF280A	6	Eumetazoa
BPIFB3	4	Eukaryota
BPIFB4	4	Eukaryota
DEFB131A	8	Mammalia
LILRA4	8	Mammalia
DNAJB13	4	Eukaryota
OR2B8	8	Mammalia
ZNF445	6	Eumetazoa
MCCD1	8	Mammalia
KRTAP12-1	8	Mammalia
KRTAP12-2	8	Mammalia
ARPC4	4	Eukaryota
ELOF1	4	Eukaryota
ANAPC15	6	Eumetazoa
H1-9P	8	Mammalia
KRTAP10-10	8	Mammalia
DEFB1	8	Mammalia
CD81	6	Eumetazoa
SEC61G	4	Eukaryota
RNASE9	8	Mammalia
TPI1	3	Euk+Bac
PLP1	6	Eumetazoa
EIF3E	4	Eukaryota
NANOS2	6	Eumetazoa
NANOS3	6	Eumetazoa
KRTAP12-3	8	Mammalia
KRTAP12-4	8	Mammalia
KRTAP10-1	8	Mammalia
KRTAP10-2	8	Mammalia
KRTAP10-3	8	Mammalia
KRTAP10-5	4	Eukaryota
KRTAP10-6	4	Eukaryota
KRTAP10-4	8	Mammalia
KRTAP10-7	8	Mammalia
KRTAP10-8	8	Mammalia
KRTAP10-9	8	Mammalia
KRTAP10-11	8	Mammalia
KRTAP10-12	8	Mammalia
SEC61B	4	Eukaryota
PTEN	4	Eukaryota
ERVFC1	8	Mammalia
ERVFRD-1	8	Mammalia
ERVPABLB-1	7	Vertebrata
PPP4C	4	Eukaryota
GABARAPL2	4	Eukaryota
IL2	8	Mammalia
ROMO1	5	Opisthokonta
UBE2G2	4	Eukaryota
CTXN1	7	Vertebrata
ERVFC1-1	8	Mammalia
MYL6	5	Opisthokonta
PFN3	7	Vertebrata
ACTB	4	Eukaryota
RAC3	4	Eukaryota
C1QTNF8	6	Eumetazoa
EIF4A1	3	Euk+Bac
ZP1	7	Vertebrata
RPS20	2	Euk_Archaea
SNAP25	4	Eukaryota
PRPS1	1	Cellular_organisms
GPR85	7	Vertebrata
SEM1	6	Eumetazoa
PSMA6	2	Euk_Archaea
S100A10	7	Vertebrata
CDC42	5	Opisthokonta
DSTN	4	Eukaryota
GMFB	4	Eukaryota
KRTDAP	8	Mammalia
RAB8A	4	Eukaryota
SPCS3	4	Eukaryota
SRP54	1	Cellular_organisms
RAB4B	4	Eukaryota
RAB2A	4	Eukaryota
RAB5B	4	Eukaryota
CKS1B	4	Eukaryota
RAB10	4	Eukaryota
CXCR4	6	Eumetazoa
UBE2D3	4	Eukaryota
UBE2M	4	Eukaryota
UBE2K	4	Eukaryota
UBE2N	4	Eukaryota
RAB14	4	Eukaryota
ZC3H6	4	Eukaryota
ACTR3	4	Eukaryota
ACTR2	4	Eukaryota
ACTR1A	4	Eukaryota
TMEM258	4	Eukaryota
COPS2	4	Eukaryota
ARF3	4	Eukaryota
POLR2F	2	Euk_Archaea
ABCE1	1	Cellular_organisms
RAP1B	4	Eukaryota
RAP2B	4	Eukaryota
YPEL3	4	Eukaryota
MAX	5	Opisthokonta
RPS3A	2	Euk_Archaea
RPL26	2	Euk_Archaea
STX1B	2	Euk_Archaea
SST	7	Vertebrata
PSME3	4	Eukaryota
HAND2	6	Eumetazoa
RPL15	2	Euk_Archaea
MAGOH	4	Eukaryota
FGF12	6	Eumetazoa
RPL27	4	Eukaryota
OSTN	7	Vertebrata
ISL1	6	Eumetazoa
ATP6V0D1	4	Eukaryota
PCBD1	1	Cellular_organisms
RPL37A	2	Euk_Archaea
ERVS71-1	8	Mammalia
ERVK-21	8	Mammalia
ERVK-24	8	Mammalia
ERVK-7	8	Mammalia
ERVK11-1	8	Mammalia
ERVK-25	8	Mammalia
ERVK-5	8	Mammalia
RHOA	4	Eukaryota
RND3	4	Eukaryota
NAA20	1	Cellular_organisms
NCALD	4	Eukaryota
HSPE1	3	Euk+Bac
SEC61A1	2	Euk_Archaea
LYZ	6	Eumetazoa
ST8SIA6	4	Eukaryota
VBP1	4	Eukaryota
STXBP1	4	Eukaryota
B2M	7	Vertebrata
DAD1	4	Eukaryota
TGFB2	6	Eumetazoa
NPC2	6	Eumetazoa
COPZ1	4	Eukaryota
PKIA	7	Vertebrata
RPL37	2	Euk_Archaea
GNG11	8	Mammalia
SUMO2	4	Eukaryota
UFM1	4	Eukaryota
DCAF7	4	Eukaryota
WDR5	3	Euk+Bac
AP1S1	4	Eukaryota
LMO4	6	Eumetazoa
NUTF2	4	Eukaryota
HNRNPK	4	Eukaryota
YWHAG	4	Eukaryota
USP46	4	Eukaryota
RRAS2	4	Eukaryota
TIMM10	4	Eukaryota
TSPAN5	6	Eumetazoa
RPS7	4	Eukaryota
PPP1CA	4	Eukaryota
PPP1CB	4	Eukaryota
NCS1	4	Eukaryota
PSMC1	1	Cellular_organisms
PSMC5	1	Cellular_organisms
RPS8	4	Eukaryota
RPS15A	1	Cellular_organisms
RPS16	2	Euk_Archaea
UBE2G1	4	Eukaryota
UBE2H	4	Eukaryota
YWHAE	4	Eukaryota
RPS14	2	Euk_Archaea
RPS23	2	Euk_Archaea
RPS18	2	Euk_Archaea
RPS29	2	Euk_Archaea
RPS13	2	Euk_Archaea
RPS11	2	Euk_Archaea
SNRPE	4	Eukaryota
SNRPF	4	Eukaryota
LSM3	4	Eukaryota
LSM6	2	Euk_Archaea
SNRPD1	4	Eukaryota
SNRPD2	4	Eukaryota
SNRPD3	4	Eukaryota
BTG1	7	Vertebrata
TMSB4X	6	Eumetazoa
ARF6	5	Opisthokonta
PSMC6	1	Cellular_organisms
SELENOT	4	Eukaryota
TBPL1	6	Eumetazoa
RPL7A	2	Euk_Archaea
POLR2G	4	Eukaryota
RAB11A	4	Eukaryota
ETF1	2	Euk_Archaea
LCN6	8	Mammalia
ESRRG	6	Eumetazoa
CNBP	4	Eukaryota
HERVK_113	8	Mammalia
ERVK-8	8	Mammalia
YPEL5	4	Eukaryota
RPS4X	2	Euk_Archaea
PPP2CB	4	Eukaryota
ACTA2	4	Eukaryota
RHOB	4	Eukaryota
RPL23A	1	Cellular_organisms
RPS6	2	Euk_Archaea
VSNL1	4	Eukaryota
H4C1	4	Eukaryota
H2BC4	4	Eukaryota
RAB1A	4	Eukaryota
RAN	4	Eukaryota
RPL23	1	Cellular_organisms
RAP1A	4	Eukaryota
UBE2D2	4	Eukaryota
RPS15	2	Euk_Archaea
RPS24	4	Eukaryota
RPS25	4	Eukaryota
RPS26	2	Euk_Archaea
RPS28	2	Euk_Archaea
GNB1	1	Cellular_organisms
POLR2L	2	Euk_Archaea
RBX1	4	Eukaryota
GNB2	3	Euk+Bac
RPL30	2	Euk_Archaea
RPL39	2	Euk_Archaea
RPL31	4	Eukaryota
RPL10A	2	Euk_Archaea
RPL32	2	Euk_Archaea
RPL11	2	Euk_Archaea
RPL8	2	Euk_Archaea
PPIA	3	Euk+Bac
FKBP1A	3	Euk+Bac
BLCAP	6	Eumetazoa
CACNG7	6	Eumetazoa
RPS27A	4	Eukaryota
UBA52	4	Eukaryota
GRB2	6	Eumetazoa
TRA2B	4	Eukaryota
RAC1	4	Eukaryota
AP2B1	4	Eukaryota
VAMP2	4	Eukaryota
GNAI1	4	Eukaryota
PPP3R1	4	Eukaryota
YWHAZ	4	Eukaryota
HERV-K104	7	Vertebrata
ERVK-9	8	Mammalia
UBE2B	4	Eukaryota
PPP2R2A	4	Eukaryota
SNRPN	4	Eukaryota
SUMO1	4	Eukaryota
DYNLL1	4	Eukaryota
DYNLT1	4	Eukaryota
RPL38	4	Eukaryota
SKP1	4	Eukaryota
GNGT1	7	Vertebrata
GNG3	7	Vertebrata
GNG5	6	Eumetazoa
RPS21	4	Eukaryota
EIF5A	2	Euk_Archaea
RACK1	4	Eukaryota
KCNJ2	3	Euk+Bac
ACTG1	4	Eukaryota
ACTG2	4	Eukaryota
SUPT4H1	4	Eukaryota
UBE2I	4	Eukaryota
SELENOW	6	Eumetazoa
TMSB10	6	Eumetazoa
TNNC1	6	Eumetazoa
PPP2CA	4	Eukaryota
YBX1	6	Eumetazoa
SEC11A	2	Euk_Archaea
CSNK2B	4	Eukaryota
TPM4	5	Opisthokonta
ACTC1	4	Eukaryota
UBE2L3	4	Eukaryota
EEF1A1	1	Cellular_organisms
FKBP1B	3	Euk+Bac
ACTA1	4	Eukaryota
TUBA1B	4	Eukaryota
TUBA4A	4	Eukaryota
TUBB4B	4	Eukaryota
CSNK2A1	4	Eukaryota
PAFAH1B2	3	Euk+Bac
H3C1	4	Eukaryota
UBXN2A	4	Eukaryota
HBB	7	Vertebrata
NOMO3	4	Eukaryota
HBG1	7	Vertebrata
HBG2	7	Vertebrata
HBA1;	7	Vertebrata
CXADR	6	Eumetazoa
FAM193A	6	Eumetazoa
SH3BP2	6	Eumetazoa
NOP14	4	Eukaryota
RNF4	4	Eukaryota
IGBP1	4	Eukaryota
SIRPA	6	Eumetazoa
ADAM8	7	Vertebrata
CYP4F2	3	Euk+Bac
PSPH	1	Cellular_organisms
RBM6	4	Eukaryota
GPC5	6	Eumetazoa
GABRE	8	Mammalia
PITX1	6	Eumetazoa
EIF4G2	4	Eukaryota
RPP38	6	Eumetazoa
RPP30	4	Eukaryota
GTF2I	7	Vertebrata
ASIC1	6	Eumetazoa
DLG4	5	Opisthokonta
PIP4K2B	4	Eukaryota
CNTNAP1	6	Eumetazoa
CTAG1A	8	Mammalia
SRPK2	4	Eukaryota
ABCA4	4	Eukaryota
PHC1	6	Eumetazoa
NKX3-2	6	Eumetazoa
CSNK1G2	4	Eukaryota
CLDN10	6	Eumetazoa
CCT2	2	Euk_Archaea
OLR1	8	Mammalia
SLC35A2	4	Eukaryota
SLC35A1	4	Eukaryota
SLC35B1	4	Eukaryota
KRT83	4	Eukaryota
KRT85	4	Eukaryota
PRAME	8	Mammalia
CCNA1	4	Eukaryota
RAE1	4	Eukaryota
BTN3A2	6	Eumetazoa
IRX5	6	Eumetazoa
IRX6	6	Eumetazoa
IRX4	6	Eumetazoa
IRX1	7	Vertebrata
IRX3	7	Vertebrata
GSTO1	3	Euk+Bac
CX3CL1	8	Mammalia
POU6F2	6	Eumetazoa
NKX6-1	6	Eumetazoa
JAG1	5	Opisthokonta
KCNJ10	3	Euk+Bac
RELN	5	Opisthokonta
DENND2B	4	Eukaryota
PRKDC	4	Eukaryota
ADAM17	5	Opisthokonta
BLOC1S1	4	Eukaryota
SRPX	6	Eumetazoa
ARG2	3	Euk+Bac
BTG2	6	Eumetazoa
ELF3	7	Vertebrata
NTHL1	1	Cellular_organisms
IL13RA1	7	Vertebrata
CCL20	7	Vertebrata
MAP1A	6	Eumetazoa
CRADD	6	Eumetazoa
PHEX	1	Cellular_organisms
ADARB1	4	Eukaryota
HLA-DRB3	7	Vertebrata
PRR3	8	Mammalia
CCL8	8	Mammalia
CCL7	8	Mammalia
GPLD1	4	Eukaryota
CXCL6	8	Mammalia
LCN2	8	Mammalia
MAP3K9	4	Eukaryota
IFI35	7	Vertebrata
MT1H	8	Mammalia
MT1X	8	Mammalia
NUCB2	6	Eumetazoa
HSD11B2	3	Euk+Bac
DLK1	7	Vertebrata
ABAT	4	Eukaryota
S100A12	8	Mammalia
BASP1	7	Vertebrata
IGLV3-21	5	Opisthokonta
SIM1	6	Eumetazoa
HAMP	8	Mammalia
GPSM2	1	Cellular_organisms
PRLH	8	Mammalia
ENTREP3	7	Vertebrata
DEFB103A	8	Mammalia
DCD	8	Mammalia
SSBP2	7	Vertebrata
TMF1	4	Eukaryota
SLC7A9	3	Euk+Bac
CRB1	4	Eukaryota
MRPS22	5	Opisthokonta
MRPS25	6	Eumetazoa
MRPS10	5	Opisthokonta
MRPS35	6	Eumetazoa
MRPS5	3	Euk+Bac
KGD4	7	Vertebrata
MRPS11	3	Euk+Bac
MRPS15	3	Euk+Bac
MRPS21	6	Eumetazoa
MRPS34	6	Eumetazoa
MRPS6	5	Opisthokonta
MRPS9	3	Euk+Bac
HMGN5	8	Mammalia
SARNP	6	Eumetazoa
RBP5	6	Eumetazoa
ADAMTSL3	6	Eumetazoa
HTRA4	1	Cellular_organisms
HTRA3	1	Cellular_organisms
LACTB	3	Euk+Bac
LSM11	4	Eukaryota
COG7	4	Eukaryota
RPL24	4	Eukaryota
QRFP	7	Vertebrata
TXNL4A	4	Eukaryota
RPL36A	2	Euk_Archaea
CBX1	4	Eukaryota
SMAD3	6	Eumetazoa
HPCA	4	Eukaryota
ARF1	4	Eukaryota
ARF5	4	Eukaryota
ERH	4	Eukaryota
RHOG	4	Eukaryota
RPL19	2	Euk_Archaea
SERF2	4	Eukaryota
SRSF3	4	Eukaryota
MXRA7	7	Vertebrata
H3-3A	4	Eukaryota
SKOR1	6	Eumetazoa
FOXK1	5	Opisthokonta
ARHGAP8	4	Eukaryota
PRR5	6	Eumetazoa
HTD2	3	Euk+Bac
ZBED6	6	Eumetazoa
PRR20E	8	Mammalia
CCZ1B	4	Eukaryota
TNFAIP6	7	Vertebrata
TMPRSS15	6	Eumetazoa
SHC2	5	Opisthokonta
DAB2	6	Eumetazoa
MUC5AC	6	Eumetazoa
FBLN2	7	Vertebrata
DGCR2	6	Eumetazoa
VLDLR	6	Eumetazoa
HSPG2	6	Eumetazoa
PKD1	6	Eumetazoa
LRP2	6	Eumetazoa
ZXDA	8	Mammalia
ZXDB	8	Mammalia
XIAP	5	Opisthokonta
ARHGAP4	4	Eukaryota
EFNB1	6	Eumetazoa
FAM3A	6	Eumetazoa
FGD1	4	Eukaryota
RBM10	4	Eukaryota
FOXO4	5	Opisthokonta
RBM3	4	Eukaryota
ZNF200	8	Mammalia
CYP4F8	3	Euk+Bac
ATP2C1	4	Eukaryota
ATP11A	4	Eukaryota
ATP8B2	4	Eukaryota
CYCS	3	Euk+Bac
PPP2R2B	4	Eukaryota
MPP1	5	Opisthokonta
HOXA4	6	Eumetazoa
TFAM	4	Eukaryota
PITPNA	4	Eukaryota
MAT1A	3	Euk+Bac
SLC25A3	4	Eukaryota
HDLBP	4	Eukaryota
GTF2B	2	Euk_Archaea
HOXC5	7	Vertebrata
CDK3	4	Eukaryota
CDKL1	4	Eukaryota
CDK6	6	Eumetazoa
CDK5	4	Eukaryota
CDK16	4	Eukaryota
CDK17	4	Eukaryota
PURA	4	Eukaryota
CDC42EP1	7	Vertebrata
FANCC	6	Eumetazoa
NDP	6	Eumetazoa
CLTC	4	Eukaryota
HSF1	4	Eukaryota
NFKB2	5	Opisthokonta
FKBP3	3	Euk+Bac
PLCB2	4	Eukaryota
REEP5	4	Eukaryota
SORD	1	Cellular_organisms
HNRNPU	6	Eumetazoa
MYBPC1	6	Eumetazoa
PSG9	6	Eumetazoa
PSG4	6	Eumetazoa
PSG6	6	Eumetazoa
ECT2L	6	Eumetazoa
B4GALNT1	6	Eumetazoa
CACNA1B	6	Eumetazoa
IRF9	8	Mammalia
MDM2	6	Eumetazoa
BEX3	8	Mammalia
PLIN5	8	Mammalia
PRCD	8	Mammalia
PDE1B	4	Eukaryota
U2AF1	4	Eukaryota
SPTBN1	4	Eukaryota
TIAL1	3	Euk+Bac
E2F1	4	Eukaryota
INSM1	6	Eumetazoa
SET	4	Eukaryota
IL9R	8	Mammalia
SCN7A	4	Eukaryota
SRSF2	4	Eukaryota
CD83	8	Mammalia
FOXK2	5	Opisthokonta
RUNX1	6	Eumetazoa
RELB	6	Eumetazoa
IL5RA	7	Vertebrata
MS4A2	8	Mammalia
GALK2	3	Euk+Bac
AMPD3	4	Eukaryota
AMPD2	4	Eukaryota
MYL7	7	Vertebrata
PMP22	7	Vertebrata
CTBS	3	Euk+Bac
FABP5	6	Eumetazoa
ANK2	4	Eukaryota
CAP1	4	Eukaryota
DEFA5	8	Mammalia
DEFA6	8	Mammalia
TSPY1	4	Eukaryota
MYT1	6	Eumetazoa
FLI1	6	Eumetazoa
KRT76	8	Mammalia
HMGCS1	1	Cellular_organisms
IFITM3	7	Vertebrata
IFITM2	7	Vertebrata
IL1RL1	6	Eumetazoa
SLC7A5	3	Euk+Bac
DR1	4	Eukaryota
TFAP4	6	Eumetazoa
CACNA1D	4	Eukaryota
MC2R	6	Eumetazoa
FMO1	3	Euk+Bac
EXOSC10	3	Euk+Bac
OTUD4	6	Eumetazoa
PFKP	3	Euk+Bac
ATP2B2	3	Euk+Bac
SATB1	7	Vertebrata
XPC	4	Eukaryota
EWSR1	7	Vertebrata
CDR2	5	Opisthokonta
POU4F1	6	Eumetazoa
POU5F1	8	Mammalia
SPIB	6	Eumetazoa
BNC1	6	Eumetazoa
COL4A3	5	Opisthokonta
SLC6A3	6	Eumetazoa
OCRL	4	Eukaryota
PLCB3	4	Eukaryota
ROR1	6	Eumetazoa
ROR2	5	Opisthokonta
TAGLN	4	Eukaryota
AKAP17A	6	Eumetazoa
MYL5	6	Eumetazoa
MEF2A	5	Opisthokonta
MEF2B	4	Eukaryota
NAAA	5	Opisthokonta
SP2	7	Vertebrata
RHAG	4	Eukaryota
GUCY1A1	7	Vertebrata
DHODH	1	Cellular_organisms
GUCY1B1	6	Eumetazoa
PRKCE	4	Eukaryota
RHD	7	Vertebrata
OGDH	3	Euk+Bac
COX6A2	5	Opisthokonta
TNFRSF17	8	Mammalia
CENPE	4	Eukaryota
KIF23	5	Opisthokonta
CNTN2	6	Eumetazoa
ALDH6A1	1	Cellular_organisms
NRG1	7	Vertebrata
CYP27A1	6	Eumetazoa
PLGLB1	8	Mammalia
BDH1	3	Euk+Bac
ID2	6	Eumetazoa
SEMG2	8	Mammalia
ZNF45	8	Mammalia
COL7A1	8	Mammalia
APBA1	6	Eumetazoa
DSG1	7	Vertebrata
SP4	6	Eumetazoa
SP3	7	Vertebrata
DSC2	6	Eumetazoa
MUC3A	7	Vertebrata
OC90	6	Eumetazoa
ID3	6	Eumetazoa
H1-1	8	Mammalia
RPL18A	4	Eukaryota
PAX5	6	Eumetazoa
IRF8	6	Eumetazoa
NHLH1	6	Eumetazoa
NHLH2	6	Eumetazoa
CACNB1	5	Opisthokonta
GHRHR	7	Vertebrata
GCNT1	7	Vertebrata
GUCA2A	8	Mammalia
MAP2K1	4	Eukaryota
TEK	7	Vertebrata
MAP3K10	4	Eukaryota
FKBP4	3	Euk+Bac
PLOD1	7	Vertebrata
MUC2	6	Eumetazoa
NUCB1	5	Opisthokonta
RASSF7	6	Eumetazoa
GUCY2D	4	Eukaryota
RPL6	4	Eukaryota
TOP2B	4	Eukaryota
CYP4A11	3	Euk+Bac
CREB5	5	Opisthokonta
AKAP12	7	Vertebrata
PAX2	6	Eumetazoa
SLC25A11	4	Eukaryota
CFHR3	6	Eumetazoa
DST	5	Opisthokonta
GSTM4	3	Euk+Bac
HHEX	6	Eumetazoa
POU3F1	6	Eumetazoa
CREM	6	Eumetazoa
MLLT1	6	Eumetazoa
MECOM	6	Eumetazoa
GNA12	6	Eumetazoa
CAV1	6	Eumetazoa
ACY1	3	Euk+Bac
KMT2A	4	Eukaryota
TGFBR3	6	Eumetazoa
TNFAIP2	4	Eukaryota
PPARD	6	Eumetazoa
CENPC	5	Opisthokonta
LMNB2	6	Eumetazoa
PTS	1	Cellular_organisms
ROM1	8	Mammalia
TFF2	6	Eumetazoa
PLAUR	8	Mammalia
MVK	1	Cellular_organisms
PTH1R	6	Eumetazoa
ERCC6	4	Eukaryota
TAP1	3	Euk+Bac
TAP2	3	Euk+Bac
CFHR1	6	Eumetazoa
COL10A1	5	Opisthokonta
CEBPZ	4	Eukaryota
KCNC4	6	Eumetazoa
EVX2	6	Eumetazoa
ZNF85	8	Mammalia
ZNF117	5	Opisthokonta
HSF2	4	Eukaryota
ZNF92	8	Mammalia
ARID5A	8	Mammalia
PRB3	8	Mammalia
RELA	6	Eumetazoa
UBXN1	4	Eukaryota
GBE1	3	Euk+Bac
FOLH1	3	Euk+Bac
EIF4G1	4	Eukaryota
ATP7A	1	Cellular_organisms
OCA2	1	Cellular_organisms
KRT17	6	Eumetazoa
NOTCH2	4	Eukaryota
TLE1	7	Vertebrata
TLE2	8	Mammalia
TLE3	4	Eukaryota
TLE4	4	Eukaryota
EMX1	6	Eumetazoa
EMX2	6	Eumetazoa
HGFAC	7	Vertebrata
PRKCQ	4	Eukaryota
GLO1	3	Euk+Bac
ACVR1	4	Eukaryota
AKR1C1	3	Euk+Bac
SSBP1	3	Euk+Bac
CHRNE	7	Vertebrata
REL	6	Eumetazoa
CD164	6	Eumetazoa
MST1R	7	Vertebrata
YWHAH	4	Eukaryota
PLP2	7	Vertebrata
CSTF1	4	Eukaryota
SRY	4	Eukaryota
ICA1	6	Eumetazoa
UBE3A	4	Eukaryota
DNM1	4	Eukaryota
MXD1	6	Eumetazoa
PTPN12	4	Eukaryota
EGR4	7	Vertebrata
CLC	8	Mammalia
GAD2	1	Cellular_organisms
PTK2	5	Opisthokonta
LIPE	4	Eukaryota
ZNF91	6	Eumetazoa
PRKCZ	7	Vertebrata
ZBTB16	7	Vertebrata
SRSF11	6	Eumetazoa
GRIN1	6	Eumetazoa
EEF1A2	1	Cellular_organisms
PRKCD	4	Eukaryota
CALD1	7	Vertebrata
COL14A1	6	Eumetazoa
RNASEL	4	Eukaryota
CHRNB3	6	Eumetazoa
DUSP2	4	Eukaryota
EN1	6	Eumetazoa
FPGS	1	Cellular_organisms
SLC18A2	1	Cellular_organisms
TNP2	8	Mammalia
ZP2	7	Vertebrata
MBTD1	6	Eumetazoa
EML5	4	Eukaryota
LRRC63	6	Eumetazoa
CTDSPL2	4	Eukaryota
DEUP1	7	Vertebrata
FHIP1A	5	Opisthokonta
ITIH3	3	Euk+Bac
ATP5MC2	8	Mammalia
PTPN11	4	Eukaryota
KDSR	3	Euk+Bac
REG3A	6	Eumetazoa
BTK	4	Eukaryota
PPP2R3A	4	Eukaryota
PPAT	1	Cellular_organisms
GFPT1	1	Cellular_organisms
WT1-AS	8	Mammalia
EXOSC9	4	Eukaryota
AOX1	1	Cellular_organisms
PSME1	4	Eukaryota
RBPJ	5	Opisthokonta
MEF2C	5	Opisthokonta
POU5F1B	8	Mammalia
TYRO3	5	Opisthokonta
CACNG1	7	Vertebrata
RUNX1T1	6	Eumetazoa
APLP2	6	Eumetazoa
SLC34A1	3	Euk+Bac
SULT2A1	8	Mammalia
GABPA	6	Eumetazoa
GABPB1	3	Euk+Bac
RING1	4	Eukaryota
RAD51	2	Euk_Archaea
LTB	7	Vertebrata
PAX8	6	Eumetazoa
ZNF33A	8	Mammalia
ZNF33B	8	Mammalia
FMR1	6	Eumetazoa
FMOD	5	Opisthokonta
PRDX1	3	Euk+Bac
EGR3	5	Opisthokonta
SOX4	6	Eumetazoa
CHRND	6	Eumetazoa
CDK18	4	Eukaryota
TNFRSF9	7	Vertebrata
RPL18	4	Eukaryota
C1QBP	5	Opisthokonta
CKAP4	7	Vertebrata
ENPEP	1	Cellular_organisms
COL16A1	5	Opisthokonta
CD69	8	Mammalia
TJP1	5	Opisthokonta
TCHH	8	Mammalia
CXCL9	8	Mammalia
PIGF	4	Eukaryota
PDE4B	4	Eukaryota
ZFP36L1	4	Eukaryota
KLRC3	6	Eumetazoa
DPT	6	Eumetazoa
BSPH1	6	Eumetazoa
SPAG1	1	Cellular_organisms
KRTAP1-1	8	Mammalia
TFF3	8	Mammalia
KHDRBS1	7	Vertebrata
DLX2	7	Vertebrata
SCN1B	7	Vertebrata
BAX	6	Eumetazoa
BCL2L1	6	Eumetazoa
MCL1	7	Vertebrata
SLC3A1	1	Cellular_organisms
POLE	4	Eukaryota
KLC1	1	Cellular_organisms
PPARA	6	Eumetazoa
SOS1	4	Eukaryota
SOS2	4	Eukaryota
TNK2	6	Eumetazoa
LRP1	6	Eumetazoa
SRSF1	4	Eukaryota
ARHGAP1	4	Eukaryota
CYP24A1	7	Vertebrata
ACTN3	4	Eukaryota
FOXM1	6	Eumetazoa
RGS1	4	Eukaryota
TLE5	7	Vertebrata
SRSF4	4	Eukaryota
PCDH1	7	Vertebrata
TGM3	6	Eumetazoa
PPP3CA	4	Eukaryota
DHX9	6	Eumetazoa
CRYZ	1	Cellular_organisms
CACNB2	5	Opisthokonta
IL10RB	7	Vertebrata
DDR1	6	Eumetazoa
SLC20A2	2	Euk_Archaea
GOLGA3	6	Eumetazoa
GOLGA2	4	Eukaryota
LGALS3BP	6	Eumetazoa
LOXL1	7	Vertebrata
EHHADH	3	Euk+Bac
MFGE8	6	Eumetazoa
ADCY2	6	Eumetazoa
CYP4F3	3	Euk+Bac
PDE4C	4	Eukaryota
DMTN	6	Eumetazoa
PDE4D	4	Eukaryota
DSC1	6	Eumetazoa
PUDP	4	Eukaryota
SPOCK1	6	Eumetazoa
SPAG11B	8	Mammalia
CD300C	7	Vertebrata
CD47	7	Vertebrata
PPID	3	Euk+Bac
ADCY1	6	Eumetazoa
FGL1	6	Eumetazoa
ITK	7	Vertebrata
SSRP1	4	Eukaryota
RBL2	4	Eukaryota
CAMSAP2	6	Eumetazoa
SPIRE1	6	Eumetazoa
SLFN5	8	Mammalia
ZNF844	6	Eumetazoa
MZT1	4	Eukaryota
ACSM1	1	Cellular_organisms
ACSM2A	1	Cellular_organisms
SLC38A11	4	Eukaryota
MAB21L4	7	Vertebrata
VAC14	4	Eukaryota
ZNF616	8	Mammalia
ZNF543	8	Mammalia
SIGLEC14	6	Eumetazoa
NSUN2	4	Eukaryota
DMPK	4	Eukaryota
DMWD	4	Eukaryota
RBBP4	4	Eukaryota
NCBP1	4	Eukaryota
MGAT3	4	Eukaryota
MGAT5	6	Eumetazoa
ABCC8	6	Eumetazoa
KCNA1	6	Eumetazoa
EP300	4	Eukaryota
AHNAK	4	Eukaryota
ZNF415	8	Mammalia
RAD51AP2	8	Mammalia
GOLGA8DP	8	Mammalia
IFFO1	6	Eumetazoa
ZNF763	6	Eumetazoa
NIPAL4	4	Eukaryota
KLHL30	7	Vertebrata
RIPPLY1	6	Eumetazoa
EGFEM1P	4	Eukaryota
SLC10A7	3	Euk+Bac
TBC1D8B	4	Eukaryota
FCHO2	4	Eukaryota
ARL16	4	Eukaryota
C17ORF67	7	Vertebrata
C2ORF80	8	Mammalia
ABHD18	4	Eukaryota
SPEM2	8	Mammalia
DIPK1C	6	Eumetazoa
CCDC15	6	Eumetazoa
TMEM62	4	Eukaryota
ELP6	4	Eukaryota
LRRC74A	4	Eukaryota
PLCXD2	4	Eukaryota
SYCN	7	Vertebrata
LMOD3	7	Vertebrata
RASGEF1B	6	Eumetazoa
SMAGP	8	Mammalia
APOBR	8	Mammalia
INCA1	8	Mammalia
MIR22HG	8	Mammalia
BRME1	8	Mammalia
DNAH14	8	Mammalia
ADIG	8	Mammalia
HSPA14	6	Eumetazoa
SCRN3	3	Euk+Bac
TMEM267	6	Eumetazoa
KIAA2012	8	Mammalia
CGNL1	7	Vertebrata
CFAP210	4	Eukaryota
FAAP100	6	Eumetazoa
RDUR	8	Mammalia
MESP2	7	Vertebrata
ZNF816	8	Mammalia
LAMTOR4	6	Eumetazoa
FABP9	6	Eumetazoa
NEXN	6	Eumetazoa
PJVK	6	Eumetazoa
AGER	8	Mammalia
MGAT2	4	Eukaryota
GALNT2	6	Eumetazoa
GALNT1	6	Eumetazoa
AP1B1	4	Eukaryota
CPSF1	4	Eukaryota
MN1	7	Vertebrata
DBP	6	Eumetazoa
TEF	6	Eumetazoa
BST1	6	Eumetazoa
BST2	8	Mammalia
PMPCA	3	Euk+Bac
KLKP1	8	Mammalia
FUT2	3	Euk+Bac
FUT5	4	Eukaryota
FUT7	4	Eukaryota
ST3GAL1	4	Eukaryota
ST3GAL3	4	Eukaryota
